17.81999969,0.6455374956
17.87999916,0.6452272534
18.02000046,0.6446739435
18.06999969,0.6441535354
18.17000008,0.6437997818
18.21999931,0.6435659528
18.27000046,0.6432182193
18.31999969,0.6427844763
18.37000084,0.6422925591
18.42000008,0.6420571208
18.46999931,0.6419106126
18.52000046,0.6414677501
18.62000084,0.64081496
18.71999931,0.6405074
18.81999969,0.6398393512
18.87000084,0.6398931742
18.96999931,0.6393817663
19.02000046,0.6389577985
19.06999969,0.63892138
19.12000084,0.6384938955
19.21999931,0.6384776831
19.27000046,0.6380721331
19.37000084,0.6379631162
19.42000008,0.6375107169
19.52000046,0.6372058988
19.56999969,0.6372355223
19.62000084,0.6368938088
19.71999931,0.6367916465
19.77000046,0.6364858747
19.84000015,0.6363494992
19.92000008,0.6360331774
20.02000046,0.6358608603
20.06999969,0.6357431412
20.21999931,0.6352321506
20.27000046,0.6352482438
20.32999992,0.6349995732
20.37000084,0.6349862218
20.46999931,0.6350607872
20.52000046,0.6346752048
20.56999969,0.6344358921
20.67000008,0.6344223022
20.71999931,0.6343935728
20.77000046,0.634039104
20.87000084,0.634326756
20.92000008,0.6342739463
21.02000046,0.6337631941
21.06999969,0.6341341734
21.10000038,0.6339046359
21.17000008,0.6339751482
21.21999931,0.6340110898
21.31999969,0.6337298155
21.42000008,0.6336718798
21.52000046,0.633282721
21.56999969,0.6332924962
21.62000084,0.6335166097
21.67000008,0.6330907345
21.81999969,0.6328811049
21.87999916,0.6331586242
21.96999931,0.6332668066
22.02000046,0.6330910325
22.06999969,0.6328455806
22.17000008,0.6329256296
22.26000023,0.6330561638
22.31999969,0.6330464482
22.37000084,0.6326944828
22.42000008,0.6327655315
22.52000046,0.6327232122
22.56999969,0.6326853633
22.62000084,0.632571876
22.67000008,0.6322373152
22.77000046,0.6326108575
22.81999969,0.6325349212
22.87000084,0.632209599
22.96999931,0.6325336695
23.07999992,0.6319651604
23.17000008,0.6321237683
23.21999931,0.6321707964
23.31999969,0.6318718791
23.37000084,0.6318815947
23.46999931,0.6316815615
23.47999954,0.6316393614
23.56999969,0.6316235662
23.67000008,0.6317510009
23.77000046,0.6318356991
23.81999969,0.631434381
23.87000084,0.6315398216
23.90999985,0.6312801242
23.96999931,0.6314693093
24.06999969,0.6313344836
24.12000084,0.6313007474
24.17000008,0.631314218
24.27000046,0.6309079528
24.31999969,0.6310899854
24.37000084,0.6307106018
24.46999931,0.6305998564
24.56999969,0.630795598
24.62000084,0.630497098
24.64999962,0.6304761171
24.77000046,0.6305293441
24.81999969,0.6300762892
24.87000084,0.6300340295
24.96999931,0.6301599145
25.02000046,0.6295692921
25.12000084,0.6299194694
25.17000008,0.6297699213
25.27000046,0.6295816898
25.37000084,0.6293766499
25.46999931,0.6291121244
25.62000084,0.629190743
25.67000008,0.6290125251
25.71999931,0.6286093593
25.77000046,0.6287256479
25.81999969,0.6283811927
25.89999962,0.6284931898
25.96999931,0.6284695864
26.02000046,0.6282805204
26.12000084,0.6284944415
26.17000008,0.6282505989
26.27000046,0.6280596852
26.31999969,0.6282464266
26.37000084,0.6280294061
26.42000008,0.6282150149
26.52000046,0.6279081702
26.62000084,0.6282633543
26.71999931,0.6285930872
26.77000046,0.6286436915
26.81999969,0.6286878586
26.92000008,0.628719449
26.96999931,0.6289132237
27.06999969,0.6292436719
27.10000038,0.6296447515
27.17000008,0.629805088
27.27000046,0.6300585866
27.37000084,0.6305267215
27.42000008,0.6306685209
27.45999908,0.6310916543
27.52000046,0.6313729882
27.56999969,0.6318135262
27.67000008,0.6324447393
27.71999931,0.6329539418
27.77000046,0.6332989335
27.87000084,0.6333575249
27.87999916,0.6338431239
27.96999931,0.6345003843
28.06999969,0.6345616579
28.12000084,0.6349600554
28.21999931,0.6354637146
28.27000046,0.6360135674
28.29000092,0.6362230182
28.37000084,0.63666749
28.42000008,0.637239635
28.52000046,0.6375589371
28.56999969,0.6381377578
28.62000084,0.6385399103
28.67000008,0.6390377283
28.71999931,0.6392835379
28.77000046,0.6397648454
28.87000084,0.6404348612
28.96999931,0.6409705877
29.06999969,0.6415271163
29.07999992,0.6420670748
29.12000084,0.6424281597
29.21999931,0.6427235603
29.27000046,0.6435394883
29.37000084,0.6437066793
29.42000008,0.6446643472
29.52000046,0.6450768709
29.56999969,0.6457511783
29.67000008,0.6460693479
29.71999931,0.6471889019
29.79999924,0.6474432945
29.81999969,0.6481614709
29.92000008,0.6482365727
29.96999931,0.6489767432
30.06999969,0.6495134234
30.12000084,0.6500585675
30.17000008,0.6507033706
30.20999908,0.6510587335
30.27000046,0.6516865492
30.37000084,0.6520137787
30.46999931,0.6535708308
30.52000046,0.6536300182
30.56999969,0.6544286609
30.62000084,0.6551855803
30.71999931,0.655659616
30.81999969,0.6561459899
30.87000084,0.6567081213
30.96999931,0.6577696204
31,0.6584612727
31.06999969,0.6588700414
31.12000084,0.6595001221
31.17000008,0.6600681543
31.21999931,0.6606535912
31.31999969,0.6616153717
31.37000084,0.6619192958
31.40999985,0.662409246
31.52000046,0.6628984213
31.62000084,0.6641966105
31.67000008,0.6646055579
31.71999931,0.6655701995
31.77000046,0.6660766602
31.81999969,0.6667088866
31.92000008,0.667327106
32.02000046,0.6680816412
32.11999893,0.6690163016
32.16999817,0.6695179939
32.22000122,0.6698614955
32.27000046,0.6706930399
